,type,team_id,current_name
0,tech,157,Дети Патанджали
1,stab,216,Инк
2,tech,308,Номер 6
3,unst,312,Социал-демократы
4,creat,316,Минус один
5,unst,446,Тормоза
6,tech,575,Летающий цирк
7,tech,590,Святой листок
8,unst,2040,Три Икса
9,tech,2055,ForУМ
10,unst,2108,Руна
11,stab,2318,Алтын Асыр
12,creat,2765,Оазис
13,creat,2909,Мистерия
14,tech,3133,Всем ребятам премьер
15,unst,3156,Команда Антона Мигая
16,unst,3356,Питейные жилеты
17,stab,4156,7Hz
18,tech,4631,Animals
19,unst,4822,Беспредел
20,unst,5249,ХаЛера
21,unst,5366,23 красное
22,creat,5370,Стратиг
23,creat,5427,Оттуда
24,tech,5455,Integro
25,unst,6178,Карт бланш
26,tech,6432,Зима далеко!
27,unst,8015,Атараксия
28,creat,8424,Виталия
29,tech,26712,Балтика 9
30,stab,27171,Белый шум
31,unst,27610,Абырвалг
32,creat,27684,Brain Art
33,creat,28458,Nabucodonosor
34,unst,28548,Дануна
35,unst,28587,Пахтакор
36,creat,28989,Курганов Мамай
37,tech,37797,Эрудит
38,tech,38145,Каспий
39,creat,38429,Поникший Никита
40,creat,38993,V for Vinishko
41,unst,40026,ЛУК
42,unst,40348,Горячие головы
43,tech,41339,Мякоть Лабутина
44,creat,41492,Бедлам
45,stab,42100,Резко континентальные
46,creat,42252,Pokerface
47,unst,42364,Зенит
48,stab,42419,Охота на сов
49,unst,42509,Альтаир
50,tech,42534,Поребрик
51,creat,42538,Волшебные звёзды 7
52,tech,42557,Волшебная флейта
53,tech,42558,Savage
54,tech,42995,Сенча Вакана
55,tech,43151,Allerlei
56,tech,43417,Внебрачный брат
57,creat,43486,Хомяки
58,creat,44012,Это сила
59,creat,44212,Зелёный индийский
60,tech,44533,Alterego
61,tech,45470,МГТУ - Лёлик-Эболик
62,unst,46014,Валькирия
63,creat,46022,Пятница
64,tech,46356,Jus Naturale
65,creat,47006,Авесто
66,creat,48041,Эсквайры
67,creat,48123,CeS
68,creat,48124,Hangover
69,tech,48302,Свитер из-под тоги
70,creat,48455,Real Talk-n-Text
71,unst,48697,Весёлые медузы
72,unst,48762,Но это не точно
73,tech,48942,Пушные спесцы
74,tech,49225,Ничоси
75,stab,49284,13 сектор
76,creat,49975,Ять
77,tech,50163,Ничего не пони
78,tech,50174,Красный пуфик
79,tech,50319,Хочу всю Знать
80,unst,50436,Краболовы
81,tech,50516,Маникюр для Нагльфара
82,stab,50684,Е27
83,unst,50821,Собакусъел
84,weak,50905,ДАртаньян и три мушкетёра
85,tech,51228,Ва-банк
86,stab,51347,Нейтрончики
87,tech,51451,Овечка в доле
88,tech,51514,Язык Чау-Чау
89,unst,51654,РЛМ
90,unst,51666,"Et tu, Boruto?"
91,stab,51728,ЖКТ
92,tech,51796,Заливная
93,tech,52134,ПДЖ
94,unst,52275,Предпоследние
95,creat,53577,Корону поправь!
96,stab,54861,Сборная Ставропольского края
97,tech,54884,Лама
98,unst,54933,Дети Йети
99,creat,54934,Набор букв
100,creat,54965,НИИЧАВО
101,stab,55015,Lorem Ipsum
102,tech,55282,Команда памяти сгоревшего сентября
103,stab,55375,Tulechka
104,unst,55867,Уд ежа
105,tech,56464,Ржавый янтарь
106,tech,56747,Скоро
107,tech,56915,Вжух
108,creat,57024,Вжух
109,tech,57034,Премия ответа
110,tech,57404,Невыносимая лёгкость ожидания Котовского
111,creat,58172,Perche Mangio
112,weak,58233,ДПП
113,stab,58426,Фенер
114,tech,58562,Незнайки на Луне
115,stab,58745,Карпы Diem
116,tech,58865,Cherchez la Panda
117,stab,59183,Великий рандом
118,tech,59318,КАД
119,creat,59319,Литровый двигатель
120,unst,59419,Кудрявчик и Вахривка
121,stab,59479,Суперсборная
122,stab,59482,МГТУ - Машина Хайпа
123,weak,59603,Утюг Шопенгарварда
124,creat,59641,Восточное экспрессо
125,weak,59721,40 тысяч рублей
126,stab,59731,Ять
127,weak,59788,Бравые любознаши
128,tech,59875,Быстро двигающиеся глаза
129,unst,59877,Между ними лежат снега Килиманджаро
130,weak,59903,Антихайп
131,weak,59912,Киевская Русь
132,tech,59931,Вонтон в красном тереме
133,weak,59949,Nocomments
