,type,team_id,current_name
0,tech,477,Архимед
1,tech,1067,Капитанская дочка
2,tech,1337,Alta vista
3,creat,2051,Напряжены у всех на глазах
4,stab,4109,Рыбка Игорь на утёсе
5,creat,4130,Как-то так
6,tech,4885,Троянский конь
7,creat,5396,Солнечный ветер
8,tech,8328,Finntrolls
9,stab,8900,Хурма
10,weak,37658,Шестая палата
11,stab,37770,ТВИТЛЮ
12,stab,38682,Ведуны
13,tech,42364,Зенит
14,creat,42538,Волшебные звёзды 7
15,creat,43002,Опережая мысли
16,unst,43456,Donkey Hot
17,creat,43515,Анахорет
18,unst,44284,КИТы
19,unst,45551,Станочницы
20,tech,45778,Ведро
21,tech,45779,Дед Мазай и зайки
22,creat,46770,"Кирюша Опытный, покоритель тянок"
23,creat,46951,Демоны Максвелла
24,creat,47228,Челюсть питекантропа
25,stab,48062,Уже да
26,stab,48871,Красные рассветы
27,creat,49397,Солянка
28,tech,49636,Художественный университет
29,tech,49682,Силовой элемент бампера
30,tech,49888,Палладины
31,tech,50000,Алые паруса
32,tech,50821,Собакусъел
33,tech,51276,Жжёный хлебушек
34,stab,51400,Онлайн
35,stab,51402,Альянс света
36,unst,51508,Кузнецы счастья
37,tech,51510,Титаник
38,tech,51774,Горе от ума
39,stab,51854,Primum non nocere
40,stab,52396,Британские учёные
41,tech,52856,Сова бьен
42,stab,52958,Сосновская
43,tech,52999,Сборная солянка
44,tech,53063,Сергиев Посад
45,tech,53417,Фернанотехнологии
46,weak,53516,6 Гигабайт
47,creat,53667,Бред существования
48,tech,54511,Равновесие Нэша
49,unst,54799,Губы Дзюбы
50,tech,55133,Сборная Кайнозоя
51,unst,55225,"Ещё чашечку, Петри!"
52,tech,55270,МГТУ - Легионеры
53,tech,55306,Шесть дыбом
54,creat,55355,"Команда, занявшая последнее место"
55,stab,55603,Тихий Гон
56,creat,55829,Алоэ и думы
57,stab,55924,Чатал-хююк
58,tech,56757,Мёртвая голова
59,stab,57024,Вжух
60,tech,57219,"Команда, занявшая первое место"
61,stab,57542,Страх и ненависть в Майкудуке
62,tech,58586,Корпорация монстров
63,tech,58726,Деньги на ветер
64,weak,59036,Где Маша не загорала
65,creat,59082,Терпение и труд всё
66,creat,59324,Нюрнбергские мейстерзингеры
67,stab,59379,Радости скупые Telegrамы
68,tech,59419,Кудрявчик и Вахривка
69,stab,59450,ХД
70,tech,59456,Опять двойка
71,tech,59638,Alohomora
72,stab,60091,Ну было и было
73,stab,60114,КВА
74,tech,60245,Улиточка
75,creat,61256,Картошка
76,tech,61753,Номады
77,tech,62112,Икра сов
78,creat,62300,Скоромовка по Фрейду
79,stab,62402,Парабеллум
80,tech,62495,Команда № 5
81,creat,64042,Щаной приварок
82,weak,64541,Зимбабве
83,stab,64846,MINDаль
84,tech,64847,Как Витька Чеснок вёз Лёху Штыря в дом инвалидов
85,tech,64850,Не вариант
86,weak,64851,Неестественный отбор
87,unst,64862,Сапиенсы
